Valor,,Etiqueta
,7,Medicamentos homeopáticos
,9,Medicamentos homeopáticos
H070528E,1,"Honorarios por servicios profesionales: cirujano, anestesist"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos (rayos X, electros, etc"
,4,Medicamentos recetados y material de curación
,5,"Otros: servicio de ambulancia, oxígeno, suero, sondas, bolsa"
,6,"Medicamentos naturistas, hierbas medicinales, remedios caser"
,7,Medicamentos homeopáticos
,9,Medicamentos homeopáticos
H070528F,1,"Honorarios por servicios profesionales: cirujano, anestesist"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos (rayos X, electros, etc"
,4,Medicamentos recetados y material de curación
,5,"Otros: servicio de ambulancia, oxígeno, suero, sondas, bolsa"
,6,"Medicamentos naturistas, hierbas medicinales, remedios caser"
,7,Medicamentos homeopáticos
,9,Medicamentos homeopáticos
H070528G,1,"Honorarios por servicios profesionales: cirujano, anestesist"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos (rayos X, electros, etc"
,4,Medicamentos recetados y material de curación
,5,"Otros: servicio de ambulancia, oxígeno, suero, sondas, bolsa"
,6,"Medicamentos naturistas, hierbas medicinales, remedios caser"
,7,Medicamentos homeopáticos
,9,Medicamentos homeopáticos
H070535A,1,Anteojos y lentes de contacto
,2,Aparatos para sordera
,3,"Aparatos ortopédicos y para terapia, silla de ruedas, andade"
,4,"Otros: pago de enfermeras y personal al cuidado de enfermos,"
,9,No tuvo gastos
H070535B,1,Anteojos y lentes de contacto
,2,Aparatos para sordera
,3,"Aparatos ortopédicos y para terapia, silla de ruedas, andade"
,4,"Otros: pago de enfermeras y personal al cuidado de enfermos,"
,9,No tuvo gastos
H070535C,1,Anteojos y lentes de contacto
,2,Aparatos para sordera
,3,"Aparatos ortopédicos y para terapia, silla de ruedas, andade"
,4,"Otros: pago de enfermeras y personal al cuidado de enfermos,"
,9,No tuvo gastos
H070535D,1,Anteojos y lentes de contacto
,2,Aparatos para sordera
,3,"Aparatos ortopédicos y para terapia, silla de ruedas, andade"
,4,"Otros: pago de enfermeras y personal al cuidado de enfermos,"
,9,No tuvo gastos
H070539A,1,Cuotas a hospitales y clínicas
,2,Cuotas a compañías de seguros
,3,Cuotas a seguro popular
,9,No tuvo gastos
H070539B,1,Cuotas a hospitales y clínicas
,2,Cuotas a compañías de seguros
,3,Cuotas a seguro popular
,9,No tuvo gastos
H070539C,1,Cuotas a hospitales y clínicas
,2,Cuotas a compañías de seguros
,3,Cuotas a seguro popular
,9,No tuvo gastos
H070539D,1,Cuotas a hospitales y clínicas
,2,Cuotas a compañías de seguros
,3,Cuotas a seguro popular
,9,No tuvo gastos
H070701A,1,Ropa y zapatos para miembros del hogar
,2,Costo de reparación de calzado y ropa
,3,Otros gastos relacionados con calzado y ropa (ESPECIFIQUE)
,9,No tuvo gastos
H070701B,1,Ropa y zapatos para miembros del hogar
,2,Costo de reparación de calzado y ropa
,3,Otros gastos relacionados con calzado y ropa (ESPECIFIQUE)
,9,No tuvo gastos
H070701C,1,Ropa y zapatos para miembros del hogar
,2,Costo de reparación de calzado y ropa
,3,Otros gastos relacionados con calzado y ropa (ESPECIFIQUE)
,9,No tuvo gastos
H070701D,1,Ropa y zapatos para miembros del hogar
,2,Costo de reparación de calzado y ropa
,3,Otros gastos relacionados con calzado y ropa (ESPECIFIQUE)
,9,No tuvo gastos
H070704A,1,"Muebles para el hogar como sillas, mesas, sillones, camas, e"
,2,"Utensilios de cocina y comedor (platos, vasos, cubiertos, ca"
,3,"Accesorios para baño y recámara (toallas, sábanas, cobijas,"
,4,"Materiales de construcción (cemento, tabique, madera, etc.)"
,5,Reparación y mantenimiento de la vivienda (servicios de alba
,6,Otros costos en la vivienda (ESPECIFIQUE)
,9,No tuvo gastos
H070704B,1,"Muebles para el hogar como sillas, mesas, sillones, camas, e"
,2,"Utensilios de cocina y comedor (platos, vasos, cubiertos, ca"
,3,"Accesorios para baño y recámara (toallas, sábanas, cobijas,"
,4,"Materiales de construcción (cemento, tabique, madera, etc.)"
,5,Reparación y mantenimiento de la vivienda (servicios de alba
,6,Otros costos en la vivienda (ESPECIFIQUE)
,9,No tuvo gastos
H070704C,1,"Muebles para el hogar como sillas, mesas, sillones, camas, e"
,2,"Utensilios de cocina y comedor (platos, vasos, cubiertos, ca"
,3,"Accesorios para baño y recámara (toallas, sábanas, cobijas,"
,4,"Materiales de construcción (cemento, tabique, madera, etc.)"
,5,Reparación y mantenimiento de la vivienda (servicios de alba
,6,Otros costos en la vivienda (ESPECIFIQUE)
,9,No tuvo gastos
H070704D,1,"Muebles para el hogar como sillas, mesas, sillones, camas, e"
,2,"Utensilios de cocina y comedor (platos, vasos, cubiertos, ca"
,3,"Accesorios para baño y recámara (toallas, sábanas, cobijas,"
,4,"Materiales de construcción (cemento, tabique, madera, etc.)"
,5,Reparación y mantenimiento de la vivienda (servicios de alba
,6,Otros costos en la vivienda (ESPECIFIQUE)
,9,No tuvo gastos
H070704E,1,"Muebles para el hogar como sillas, mesas, sillones, camas, e"
,2,"Utensilios de cocina y comedor (platos, vasos, cubiertos, ca"
,3,"Accesorios para baño y recámara (toallas, sábanas, cobijas,"
,4,"Materiales de construcción (cemento, tabique, madera, etc.)"
,5,Reparación y mantenimiento de la vivienda (servicios de alba
,6,Otros costos en la vivienda (ESPECIFIQUE)
,9,No tuvo gastos
H070704F,1,"Muebles para el hogar como sillas, mesas, sillones, camas, e"
,2,"Utensilios de cocina y comedor (platos, vasos, cubiertos, ca"
,3,"Accesorios para baño y recámara (toallas, sábanas, cobijas,"
,4,"Materiales de construcción (cemento, tabique, madera, etc.)"
,5,Reparación y mantenimiento de la vivienda (servicios de alba
,6,Otros costos en la vivienda (ESPECIFIQUE)
,9,No tuvo gastos
H070704G,1,"Muebles para el hogar como sillas, mesas, sillones, camas, e"
,2,"Utensilios de cocina y comedor (platos, vasos, cubiertos, ca"
,3,"Accesorios para baño y recámara (toallas, sábanas, cobijas,"
,4,"Materiales de construcción (cemento, tabique, madera, etc.)"
,5,Reparación y mantenimiento de la vivienda (servicios de alba
,6,Otros costos en la vivienda (ESPECIFIQUE)
,9,No tuvo gastos
H070710A,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070710B,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070710C,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070710D,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070710E,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070710F,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070710G,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070710H,1,"Vehículos como autos, motocicletas, bicicletas, etc."
,2,"Reparación y mantenimiento de vehículos (servicio del coche,"
,3,"Artículos electrónicos (computadora, celular, tabletas, tele"
,4,"Electrodomésticos (lavadora, refrigerador, plancha, aspirado"
,5,"Artículos de joyería, relojería o accesorios (bolsas, carter"
,6,Otros aparatos eléctricos (ESPECIFIQUE)
,7,Otros servicios de reparación y mantenimiento (ESPECIFIQUE)
,9,No tuvo gastos
H070717A,1,Colegiaturas
,2,Inscripción
,3,Uniformes
,4,"Material escolar (libros, libretas, lápices, plumas, etc.)"
,5,"Otros costos escolares (cuotas, viajes escolares, etc.) (ESP"
,9,No tuvo gastos
H070717B,1,Colegiaturas
,2,Inscripción
,3,Uniformes
,4,"Material escolar (libros, libretas, lápices, plumas, etc.)"
,5,"Otros costos escolares (cuotas, viajes escolares, etc.) (ESP"
,9,No tuvo gastos
H070717C,1,Colegiaturas
,2,Inscripción
,3,Uniformes
,4,"Material escolar (libros, libretas, lápices, plumas, etc.)"
,5,"Otros costos escolares (cuotas, viajes escolares, etc.) (ESP"
,9,No tuvo gastos
H070717D,1,Colegiaturas
,2,Inscripción
,3,Uniformes
,4,"Material escolar (libros, libretas, lápices, plumas, etc.)"
,5,"Otros costos escolares (cuotas, viajes escolares, etc.) (ESP"
,9,No tuvo gastos
H070717E,1,Colegiaturas
,2,Inscripción
,3,Uniformes
,4,"Material escolar (libros, libretas, lápices, plumas, etc.)"
,5,"Otros costos escolares (cuotas, viajes escolares, etc.) (ESP"
,9,No tuvo gastos
H070717F,1,Colegiaturas
,2,Inscripción
,3,Uniformes
,4,"Material escolar (libros, libretas, lápices, plumas, etc.)"
,5,"Otros costos escolares (cuotas, viajes escolares, etc.) (ESP"
,9,No tuvo gastos
H070722,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,6,Otros eventos especiales (ESPECIFIQUE)
,9,No tuvo gastos
H070722A,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,9,No tuvo gastos
H070722B,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,9,No tuvo gastos
H070722C,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,9,No tuvo gastos
H070722D,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,9,No tuvo gastos
H070722E,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,9,No tuvo gastos
H070722F,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,9,No tuvo gastos
H070722G,1,"Libros, DVD, discos, juegos de mesa, revistas, periódicos, e"
,2,"Salidas al teatro, cine, eventos culturales y musicales (con"
,3,"Bodas, quince años, bautizos, fiestas de cumpleaños, mayordo"
,4,Funerales
,5,"Viajes, vacaciones, etc."
,9,No tuvo gastos
H070901,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
H070901A,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
H070901B,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
H070901C,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
H070901D,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
H070901E,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
H070901F,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
H070901G,1,"ahorros (cuentas bancarias, tandas, etcétera)?"
,2,"venta de propiedades, muebles o animales?"
,3,empeño de bienes?
,4,préstamos o envíos de dinero de familiares u otras personas
,5,crédito bancario?
,6,otro recurso financiero (especifica)?
,9,No tuvo gastos
NOTA8,1,Favor de Continuar
H0801,1,Sí
,2,No
,8,No responde
,9,No sabe
H0802,1,Sí
,2,No
,8,No responde
,9,No sabe
H0803,1,Sí
,2,No
,8,No responde
,9,No sabe
H0804,1,Sí
,2,No
,8,No responde
,9,No sabe
H0805,1,Sí
,2,No
,8,No responde
,9,No sabe
H0806,1,Sí
,2,No
,8,No responde
,9,No sabe
H0807,1,Sí
,2,No
,8,No responde
,9,No sabe
H0808,1,Sí
,2,No
,8,No responde
,9,No sabe
H0809,1,Sí
,2,No
H0810,1,Sí
,2,No
,8,No responde
,9,No sabe
H0811,1,Sí
,2,No
,8,No responde
,9,No sabe
H0812,1,Sí
,2,No
,8,No responde
,9,No sabe
H0813,1,Sí
,2,No
,8,No responde
,9,No sabe
H0814,1,Sí
,2,No
,8,No responde
,9,No sabe
H0815,1,Sí
,2,No
,8,No responde
,9,No sabe
H0816,1,Sí
,2,No
,8,No responde
,9,No sabe
NOTA9,1,Favor de Continuar
H0901A,1,Sí
,2,No
H0901B,1,Sí
,2,No
H0901C,1,Sí
,2,No
NOTA10,1,Favor de Continuar
H1001,1,Enfermedad crónica
,2,Enfermedad infecciosa causada por un virus
,3,Enfermedad renal
,4,Enfermedad causada por estrés o ansiedad
,5,No existe esta enfermedad
,6,No sabe
,7,Otro (especifique)
,8,No desea responder
H1002A,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002B,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002C,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002D,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002E,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002F,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002G,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002H,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1002I,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,8,No desea responder
,9,No sabe
H1003A,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003B,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003C,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003D,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003E,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003F,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003G,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003H,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1003I,1,Lavarse las manos con agua y jabón frecuentemente en el día
,2,Usar gel con alcohol para desinfectarse las manos
,3,Usar cubreboca
,4,Guardar distancia de al menos 1.5 metros de otras personas
,5,No acudir a lugares concurrridos
,6,Quedarse en casa
,7,Ninguna
,8,No desea responder
,9,No sabe
H1004A,1,trabajo?
,2,compra de alimentos?
,3,compra de medicamentos?
,4,consultas médicas?
,5,"llevar alimentos, medicinas a familiares?"
,7,otro (especifique)
H1004B,1,trabajo?
,2,compra de alimentos?
,3,compra de medicamentos?
,4,consultas médicas?
,5,"llevar alimentos, medicinas a familiares?"
,7,otro (especifique)
H1004C,1,trabajo?
,2,compra de alimentos?
,3,compra de medicamentos?
,4,consultas médicas?
,5,"llevar alimentos, medicinas a familiares?"
,7,otro (especifique)
H1004D,1,trabajo?
,2,compra de alimentos?
,3,compra de medicamentos?
,4,consultas médicas?
,5,"llevar alimentos, medicinas a familiares?"
,7,otro (especifique)
H1004E1,1,trabajo?
,2,compra de alimentos?
,3,compra de medicamentos?
,4,consultas médicas?
,5,"llevar alimentos, medicinas a familiares?"
,7,otro (especifique)
H1004F,1,trabajo?
,2,compra de alimentos?
,3,compra de medicamentos?
,4,consultas médicas?
,5,"llevar alimentos, medicinas a familiares?"
,7,otro (especifique)
H1005A,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1006A,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1005B,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1006B,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
NOTA12,1,Favor de Continuar
NOTA13,1,Favor de Continuar
NOTA14,1,Favor de Continuar
H14011,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14012,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14013,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14014,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14015,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14016,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14017,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14018,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H14019,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
H140110,1,Aumentó ?
,2,Disminuyó ?
,3,Fue igual ?
,4,No sabe/no responde
NOTA15,1,Favor de Continuar
H1501,1,Sí
,2,No
,9,NO SABE
H1502,1,Sí
,2,No
,9,NO SABE
H1507,1,"1 - 5,999 pesos"
,2,"6,000 - 9,999 pesos"
,3,"10,000 - 13,999 pesos"
,4,"14,000 - 21,999 pesos"
,5,"22,000 o más pesos"
,6,No percibieron ingresos
,8,No quiso responder
,9,No sabe
NOTA17,1,Favor de Continuar
NOTA17A2,1,Favor de Continuar
H17A021,1,Sí
,2,No
,3,A veces
H17A022,1,Sí
,2,No
,3,A veces
H17A023,1,Sí
,2,No
,3,A veces
H17A024,1,Sí
,2,No
,3,A veces
H17A025,1,Sí
,2,No
,3,A veces
H17A031,1,Siempre
,2,A veces
,3,Nunca
H17A032,1,Siempre
,2,A veces
,3,Nunca
H17A033,1,Siempre
,2,A veces
,3,Nunca
H17A034,1,Siempre
,2,A veces
,3,Nunca
H17A035,1,Siempre
,2,A veces
,3,Nunca
H17A036,1,Siempre
,2,A veces
,3,Nunca
H17A037,1,Siempre
,2,A veces
,3,Nunca
H17A038,1,Siempre
,2,A veces
,3,Nunca
H17A041,1,Siempre
,2,A veces
,3,Nunca
H17A042,1,Siempre
,2,A veces
,3,Nunca
H17A043A,1,Familiar que no vive en casa
,2,Amigo (a)
,3,Vecino (a)
,4,Otro (especifique)
H17A043B,1,Familiar que no vive en casa
,2,Amigo (a)
,3,Vecino (a)
,4,Otro (especifique)
H17A043C,1,Familiar que no vive en casa
,2,Amigo (a)
,3,Vecino (a)
,4,Otro (especifique)
H17A043D,1,Familiar que no vive en casa
,2,Amigo (a)
,3,Vecino (a)
,4,Otro (especifique)
NOTA17N,1,Favor de Continuar
H1700,1,Sí
,2,No
,3,"No aplica, no trabaja"
H1701,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1702,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1703,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1704,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1706,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1707,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1708,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1709,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1710,1,Sí
,2,No
H1711,1,Sí
,2,No
H1712,1,Sí
,2,No
H1713,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1714,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1715,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1716,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
