,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003f,1,Sí
,2,No
a1004f,1,Sí
,2,No
a1005f,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006f,1,Sí
,2,No
a1007f,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001g,1,Sí
,2,No
a1002g,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003g,1,Sí
,2,No
a1004g,1,Sí
,2,No
a1005g,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006g,1,Sí
,2,No
a1007g,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001h,1,Sí
,2,No
a1002h,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003h,1,Sí
,2,No
a1004h,1,Sí
,2,No
a1005h,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006h,1,Sí
,2,No
a1007h,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001i,1,Sí
,2,No
a1002i,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003i,1,Sí
,2,No
a1004i,1,Sí
,2,No
a1005i,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006i,1,Sí
,2,No
a1007i,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001j,1,Sí
,2,No
a1002j,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003j,1,Sí
,2,No
a1004j,1,Sí
,2,No
a1005j,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006j,1,Sí
,2,No
a1007j,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
nota002,1,Favor de continuar
a1101,1,Sí
,2,No
,8,No responde
,9,No sabe
a1102,1,Choque entre vehiculos de 4 o más ruedas
,2,Choque en motocicleta
,3,Choque atropellamiento como ciclista
,4,Atropellado(a) como peatón
,5,"Otros accidentes de transporte: avión, tren, lancha"
,6,Caída a nivel de piso
,7,"Golpe con objeto, equipo o maquinaria"
,8,"Caída de un nivel a otro: silla, escalera, etc"
,9,"Golpe, rasguño o mordida de persona o animal (caballo, perro"
,10,"Exposición a corriente eléctrica, radiación"
,11,Exposición a humo o fuego
,12,Contacto con superficies o sustancias calientes (quemaduras)
,13,"Exposición a fuerzas de la naturaleza: rayo, granizo"
,14,Picadura de animal ponzoñoso o contacto con plantas venenosa
,15,"Envenenamiento accidental: alimentos, medicamentos"
,16,"Sumersión en depósitos de agua: alberca, cisterna"
,17,Otros accidentes que obstruyen la respiración: objeto extrañ
,18,Exposición accidental a otros factores
,99,NS/NR
a1103,1,Sí
,2,No
a1104,1,Sí
,2,No
a1105,1,Hogar
,2,Escuela
,3,Trabajo
,4,Vía pública
,5,Campo
,6,"Antro, bar"
,7,Centro recreativo o deportivo
,8,Establecimiento comercial
,77,Otro
,99,NS/NR
a1107,1,Instituto Mexicano del Seguro Social (IMSS).
,2,IMSS Bienestar (antes Oportunidades).
,3,ISSSTE/ISSSTE Estatal.
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF."
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado.
,9,Otro (especifique).
,10,No sabe / No recuerda.
,11,No se atendió
a1108,1,alcohol?
,2,drogas? (especifique)
,3,ambos?
,8,No estaba bajo efectos de alcohol o drogas
,9,NS/NR
,77,Otro (especifique)
a1109,1,Ningún problema
,2,Limitación o dificultad para moverse o caminar (o lo hace co
,3,Limitación o dificultad para usar sus brazos y manos
,4,Dificultad para oír
,5,Dificultad para hablar
,6,Dificultar para ver o ceguera
,7,Otra limitación física o mental (especifique)
,9,NS/NR
nota003,1,Favor de continuar
nota004,1,Favor de continuar
a1201,1,Sí
,2,No
,9,NR
A1202A,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202B,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202C,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202D,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202E1,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202F,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202G,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202H,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202I,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202J,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
A1202K,1,Agresiones con substancias
,2,"Sofocación, estrangulamiento, ahogamiento"
,3,Herida por arma de fuego
,4,"Herida por arma punzocortante (cuchillos, navajas, etc)"
,5,Empujón desde un lugar elevado
,6,"Golpes, patadas, puñetazos"
,7,Agresión sexual
,8,Envenenamiento u obstrucción de las vías respiratorias por substancias u objetos calientes
,9,Agresiones verbales
,77,Otro (especifique)
,99,No responde
a1203,1,Robo o asalto
,2,Incidente de tránsito
,3,Riña con desconocidos
,4,Riña con conocidos
,5,Secuestro
,6,Detención
,10,Violencia con familiares
,11,Violencia por novio(a)/pareja/esposo(a)
,12,Intento de homicidio
,77,Otro (especifique)
,99,NS/NR
a1204,1,Hogar
,2,Escuela
,3,Trabajo
,4,Transporte público
,5,Vía pública
,6,Campo
,7,Centro recreativo o deportivo
,8,"Antro, bar"
,9,Establecimiento comercial
,77,Otro (especifique)
,99,NS/NR
a1206,1,Instituto Mexicano del Seguro Social (IMSS).
,2,IMSS Bienestar (antes Oportunidades).
,3,ISSSTE/ISSSTE Estatal.
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF."
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado.
,9,Otro (especifique).
,10,No sabe / No recuerda.
,11,No se atendió
a1207,1,alcohol?
,2,drogas?
,3,ambos?
,7,Otro (especifique)
,8,No estaba bajo efectos de alcohol o drogas
,9,NS/NR
a1208,1,Ningún problema
,2,Limitación o dificultad para moverse o caminar (o lo hace co
,3,Limitación o dificultad para usar sus brazos y manos
,4,Dificultad para oír
,5,Dificultad para hablar
,6,Dificultar para ver o ceguera
,7,Otra limitación física o mental (especifique)
,9,NS/NR
a1209,1,Pareja
,2,Familiar
,3,Amigo(a)
,4,Novio(a)
,5,Vecino(a) u otro(a) conocido(a)
,6,Desconocido(a)
,7,Policia
,9,No responde
a1210,1,"Sí, antes de los 12 años"
,2,"Sí, cuando tenía 12 años o más"
,3,"No, nunca"
,8,No recuerda
,9,No responde
a1211,1,Sí
,2,No
,9,No responde
a1212,1,Siempre o muy frecuentemente
,2,Casi siempre
,3,Algunas veces
,4,Rara vez
,9,No responde
a1213,1,"Sí, una vez"
,2,"Sí, 2 o más veces"
,3,Nunca
a1214,1,Sí
,2,No
,9,No responde
nota005,1,Favor de continuar
nota006,1,Favor de continuar
a1301,1,todos los días?
,2,algunos días?
,3,no fuma actualmente?
,9,No responde
a1305,1,todos los días?
,2,algunos días?
,3,nunca ha fumado?
,9,No responde
a1306p,1,Años
,2,Meses
,3,Semanas
,4,Días
,5,Menos de un día
,9,No responde
a1307,1,todos los días?
,2,algunos días?
,3,Actualmente no consume
,4,No conoce el cigarro electrónico
,9,No responde
a1308,1,Diario
,2,Semanal
,3,Mensual
,4,Anual
,5,No ha consumido en los últimos 12 meses
,6,Nunca ha consumido
,9,No responde
a1309,1,Diario
,2,Semanal
,3,Mensual
,4,7 a 11 veces al año
,5,1 a 6 veces al año
,6,No en los últimos 12 meses
,9,No responde
a1310,1,Diario
,2,Semanal
,3,Mensual
,4,7 a 11 veces al año
,5,1 a 6 veces al año
,6,No en los últimos 12 meses
,9,No responde
a1311,1,Sí
,2,No
,9,No responde
a1312,1,Sí
,2,No
,9,No responde
nota007,1,Favor de continuar
a1401,1,Sí
,2,No
a1402,1,Sí
,2,No
nota008,1,Favor de continuar
a1403a,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
,4,Le resulta imposible ver
a1403b,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
,4,Le resulta imposible ver
a1404a,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
,4,Le resulta imposible oír
a1404b,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
,4,Le resulta imposible oír
a1405,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
,4,Le resulta imposible caminar o subir escalones
a1406,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
,4,Le resulta imposible recordar o concentrarse
a1407,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
,4,Le resulta imposible encargarse de su autocuidado
a1408,1,Ninguna dificultad
,2,Cierta dificultad
,3,Mucha dificultad
completa,1,ENTREVISTA COMPLETA
,2,ENTREVISTA INCOMPLETA
,3,INFORMANTE INADECUADO
,4,ENTREVISTA APLAZADA (HACER CITA)
,5,AUSENTE DE PERSONAS EN EL MOMENTO DE LA VISITA
,6,SE NEGÓ A DAR INFORMACIÓN
,7,HABLA ALGUNA LENGUA EXTRANJERA
,8,OTRO
,99,ADULTO QUE SE CONVIERTE EN ADOLESCENTE
estrato,"1,00",Rural  ( <2500 Hab )
,"2,00","Urbano ( 2500-99,999 Hab)"
,"3,00",Metropolitano (100mil y + Hab)
region,1,Pacifico-Norte
,2,Frontera
,3,Pacífico-Centro
,4,Centro Norte
,5,Centro
,6,Cd./Edo México
,7,Pacífico Sur
,8,Península
,11,Guanajuato
,15,Edo México
,19,Nuevo León
